Project Code,PA/NF Status,Model Name,Model Family,Platform,Platform Group,Fuel Type,Fuel Type Group,Build Type,OEM,Brand,Segment,Body Type,SSS,Brand Indicator,YEAR, Volume(simulation) ,Volume Property,PR Status,SOP Time,EOP Time,Model Family SOP,Model Family EOP,Volume Level,C6 Premises,Cloud Info,Remark
No Project Code,,A6 RSE FBU,A6 RSE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,Premium,Premium,2023," 37,096 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RSE FBU,A6 RSE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,Premium,Premium,2024," 59,139 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RSE FBU,A6 RSE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,Premium,Premium,2025," 22,810 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RSE FBU,A6 RSE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,Premium,Premium,2026," 33,539 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RSE FBU,A6 RSE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,Premium,Premium,2027," 42,178 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RAV FBU,A6 RAV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,Premium,Premium,2023," 12,760 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RAV FBU,A6 RAV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,Premium,Premium,2024," 64,657 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RAV FBU,A6 RAV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,Premium,Premium,2025," 14,294 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RAV FBU,A6 RAV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,Premium,Premium,2026," 14,121 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
No Project Code,,A6 RAV FBU,A6 RAV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,Premium,Premium,2027," 63,963 ",AaK,PR66.OP,1997/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW321/5CN_K,NF,Bora NF (Classic),Bora,PQ 34L,PQ,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2018," 110,052 ",AaK,PR66.OP,2016/3/1,2019/12/1,2016/3/1,2019/12/1,Vol.  Level,KAK0119,,
VW321/5CN_K,NF,Bora NF (Classic),Bora,PQ 34L,PQ,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2019," 91,007 ",AaK,PR66.OP,2016/3/1,2019/12/1,2016/3/1,2019/12/1,Vol.  Level,KAK0119,,
VW331/5CN_K,NF,Bora MQB ,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2018," 259,261 ",AaK,PR66.OP,2015/3/1,2019/3/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW331/5CN_K,NF,Bora MQB ,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2019," 121,246 ",AaK,PR66.OP,2015/3/1,2019/3/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW331/5CN_K1,PA,Bora MQB PA,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2019," 148,359 ",AaK,PR66.OP,2019/3/1,2022/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW331/5CN_K1,PA,Bora MQB PA,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2020," 257,692 ",AaK,PR66.OP,2019/3/1,2022/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW331/5CN_K1,PA,Bora MQB PA,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2021," 212,265 ",AaK,PR66.OP,2019/3/1,2022/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW331/5CN_K1,PA,Bora MQB PA,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2022," 247,556 ",AaK,PR66.OP,2019/3/1,2022/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW331/5CN_K1,PA,Bora MQB PA,Bora,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2023," 48,018 ",AaK,PR66.OP,2019/3/1,2022/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K,NF,Bora MQB NF,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2022," 57,243 ",AaK,PR66.OP,2022/9/1,2026/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K,NF,Bora MQB NF,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2023," 220,375 ",AaK,PR66.OP,2022/9/1,2026/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K,NF,Bora MQB NF,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2024," 216,957 ",AaK,PR66.OP,2022/9/1,2026/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K,NF,Bora MQB NF,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2025," 251,652 ",AaK,PR66.OP,2022/9/1,2026/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K,NF,Bora MQB NF,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2026," 182,929 ",AaK,PR66.OP,2022/9/1,2026/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K,NF,Bora MQB NF,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2027," 44,002 ",AaK,PR66.OP,2022/9/1,2026/9/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K1,PA,Bora MQB NF PA,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2026," 59,502 ",AaK,PR66.OP,2026/9/1,2099/12/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW341/5CN_K1,PA,Bora MQB NF PA,Bora,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Main,Volume,2027," 207,426 ",AaK,PR66.OP,2026/9/1,2099/12/1,2015/3/1,2099/12/31,Vol.  Level,KAK0119,,
VW371/0CN_K,NF,Sagitar MQB,Sagitar,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2018," 274,408 ",AaK,PR66.OP,2016/1/1,2019/1/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW371/0CN_K,NF,Sagitar MQB,Sagitar,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2019," 136,834 ",AaK,PR66.OP,2016/1/1,2019/1/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW371/0CN_K1,PA,Sagitar MQB PA,Sagitar,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2019," 171,743 ",AaK,PR66.OP,2019/1/1,2022/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW371/0CN_K1,PA,Sagitar MQB PA,Sagitar,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2020," 295,746 ",AaK,PR66.OP,2019/1/1,2022/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW371/0CN_K1,PA,Sagitar MQB PA,Sagitar,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2021," 291,564 ",AaK,PR66.OP,2019/1/1,2022/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW371/0CN_K1,PA,Sagitar MQB PA,Sagitar,MQB 37,MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2022," 201,137 ",AaK,PR66.OP,2019/1/1,2022/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K,NF,Sagitar MQB New Hut,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2022," 120,332 ",AaK,PR66.OP,2022/3/1,2026/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K,NF,Sagitar MQB New Hut,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2023," 299,683 ",AaK,PR66.OP,2022/3/1,2026/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K,NF,Sagitar MQB New Hut,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2024," 296,480 ",AaK,PR66.OP,2022/3/1,2026/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K,NF,Sagitar MQB New Hut,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2025," 271,938 ",AaK,PR66.OP,2022/3/1,2026/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K,NF,Sagitar MQB New Hut,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2026," 182,831 ",AaK,PR66.OP,2022/3/1,2026/3/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K1,PA,Sagitar MQB New Hut PA,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2026," 153,399 ",AaK,PR66.OP,2026/3/1,2099/12/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW381/0CN_K1,PA,Sagitar MQB New Hut PA,Sagitar,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Sedan,Plus,Volume,2027," 262,814 ",AaK,PR66.OP,2026/3/1,2099/12/1,2016/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K,NF,Golf A8,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2018," 107,929 ",AaK,PR66.OP,2017/8/1,2021/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K,NF,Golf A8,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2019," 115,592 ",AaK,PR66.OP,2017/8/1,2021/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K,NF,Golf A8,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2020," 172,413 ",AaK,PR66.OP,2017/8/1,2021/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K,NF,Golf A8,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2021," 107,768 ",AaK,PR66.OP,2017/8/1,2021/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K,NF,Golf A8,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2022," 16,963 ",AaK,PR66.OP,2017/8/1,2021/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K1,PA,Golf A8 PA,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2021," 63,075 ",AaK,PR66.OP,2021/8/1,2024/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K1,PA,Golf A8 PA,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2022," 137,041 ",AaK,PR66.OP,2021/8/1,2024/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K1,PA,Golf A8 PA,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2023," 119,770 ",AaK,PR66.OP,2021/8/1,2024/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K1,PA,Golf A8 PA,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2024," 114,846 ",AaK,PR66.OP,2021/8/1,2024/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW380/0CN_K1,PA,Golf A8 PA,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2025," 69,915 ",AaK,PR66.OP,2021/8/1,2024/8/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW390/0CN_K,NF,Golf A9,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2024," 13,355 ",AaK,PR66.OP,2024/8/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW390/0CN_K,NF,Golf A9,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2025," 101,180 ",AaK,PR66.OP,2024/8/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW390/0CN_K,NF,Golf A9,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2026," 132,926 ",AaK,PR66.OP,2024/8/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW390/0CN_K,NF,Golf A9,Golf,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,Hatchback,Plus,Volume,2027," 129,721 ",AaK,PR66.OP,2024/8/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW481/0CN_K1,PA,Magotan B8 PA,Magotan,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2018," 178,121 ",AaK,PR66.OP,2016/7/1,2021/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW481/0CN_K1,PA,Magotan B8 PA,Magotan,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2019," 189,859 ",AaK,PR66.OP,2016/7/1,2021/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW481/0CN_K1,PA,Magotan B8 PA,Magotan,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2020," 148,532 ",AaK,PR66.OP,2016/7/1,2021/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW481/0CN_K1,PA,Magotan B8 PA,Magotan,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2021," 90,749 ",AaK,PR66.OP,2016/7/1,2021/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K,NF,Magotan B9,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2021," 123,892 ",AaK,PR66.OP,2021/1/1,2025/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K,NF,Magotan B9,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2022," 222,070 ",AaK,PR66.OP,2021/1/1,2025/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K,NF,Magotan B9,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2023," 184,047 ",AaK,PR66.OP,2021/1/1,2025/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K,NF,Magotan B9,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2024," 186,220 ",AaK,PR66.OP,2021/1/1,2025/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K,NF,Magotan B9,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2025," 62,214 ",AaK,PR66.OP,2021/1/1,2025/1/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K1,PA,Magotan B9 PA,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2025," 105,089 ",AaK,PR66.OP,2025/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K1,PA,Magotan B9 PA,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2026," 165,392 ",AaK,PR66.OP,2025/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW491/0CN_K1,PA,Magotan B9 PA,Magotan,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Main,Volume,2027," 156,817 ",AaK,PR66.OP,2025/1/1,2099/12/1,2000/1/1,2099/12/31,Vol.  Level,KAK0119,,
VW483/0CN_K1,PA,CC FB PA,CC,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2018," 55,654 ",AaK,PR66.OP,2017/8/1,2021/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K1,PA,CC FB PA,CC,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2019," 63,103 ",AaK,PR66.OP,2017/8/1,2021/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K1,PA,CC FB PA,CC,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2020," 88,785 ",AaK,PR66.OP,2017/8/1,2021/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K1,PA,CC FB PA,CC,MQB 48,MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2021," 73,236 ",AaK,PR66.OP,2017/8/1,2021/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K2,PA,CC FB PA2,CC,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2021," 40,834 ",AaK,PR66.OP,2021/4/1,2024/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K2,PA,CC FB PA2,CC,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2022," 86,458 ",AaK,PR66.OP,2021/4/1,2024/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K2,PA,CC FB PA2,CC,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2023," 75,368 ",AaK,PR66.OP,2021/4/1,2024/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW483/0CN_K2,PA,CC FB PA2,CC,MQB 48 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,B,Sedan,Plus,Volume,2024," 62,871 ",AaK,PR66.OP,2021/4/1,2024/4/1,2000/1/1,2024/4/1,Vol.  Level,KAK0119,,
VW276/0CN_K,NF,T-Roc LWB,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2018," 158,942 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K,NF,T-Roc LWB,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2019," 200,282 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K,NF,T-Roc LWB,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2020," 43,021 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K1,PA,T-Roc LWB PA,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2019," 63,511 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K1,PA,T-Roc LWB PA,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2020," 180,405 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K1,PA,T-Roc LWB PA,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2021," 167,371 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K1,PA,T-Roc LWB PA,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2022," 193,150 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW276/0CN_K1,PA,T-Roc LWB PA,T-Roc,MQB 37 SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2023," 84,743 ",AaK,PR66.OP,2015/4/1,2019/9/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW286/0CN_K,NF,T-Roc LWB NF,T-Roc,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2023," 100,525 ",AaK,PR66.OP,2023/2/1,2027/2/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW286/0CN_K,NF,T-Roc LWB NF,T-Roc,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2024," 170,322 ",AaK,PR66.OP,2023/2/1,2027/2/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW286/0CN_K,NF,T-Roc LWB NF,T-Roc,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2025," 152,643 ",AaK,PR66.OP,2023/2/1,2027/2/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW286/0CN_K,NF,T-Roc LWB NF,T-Roc,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2026," 150,765 ",AaK,PR66.OP,2023/2/1,2027/2/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW286/0CN_K,NF,T-Roc LWB NF,T-Roc,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2027," 93,451 ",AaK,PR66.OP,2023/2/1,2027/2/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW286/0CN_K1,PA,T-Roc LWB NF PA,T-Roc,MQB 37 (W),MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Main,Volume,2027," 123,970 ",AaK,PR66.OP,2026/4/1,2099/12/1,2015/4/1,2099/12/31,Vol.  Level,KAK0119,,
VW326/3CN_K,NF,Tayron,Tayron,MQB 37A SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2018," 194,735 ",AaK,PR66.OP,2015/6/1,2019/5/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW326/3CN_K,NF,Tayron,Tayron,MQB 37A SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2019," 147,196 ",AaK,PR66.OP,2015/6/1,2019/5/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW326/3CN_K1,PA,Tayron PA,Tayron,MQB 37A SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2019," 64,015 ",AaK,PR66.OP,2019/5/1,2021/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW326/3CN_K1,PA,Tayron PA,Tayron,MQB 37A SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2020," 216,399 ",AaK,PR66.OP,2019/5/1,2021/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW326/3CN_K1,PA,Tayron PA,Tayron,MQB 37A SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2021," 189,863 ",AaK,PR66.OP,2019/5/1,2021/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW326/3CN_K1,PA,Tayron PA,Tayron,MQB 37A SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2022," 40,935 ",AaK,PR66.OP,2019/5/1,2021/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW336/3CN_K,NF,Tayron NF,Tayron,MQB 37A (W) SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2021," 58,801 ",AaK,PR66.OP,2021/8/1,2025/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW336/3CN_K,NF,Tayron NF,Tayron,MQB 37A (W) SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2022," 230,973 ",AaK,PR66.OP,2021/8/1,2025/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
VW336/3CN_K,NF,Tayron NF,Tayron,MQB 37A (W) SUV,MQB,ICE,ICE,CKD,FAW-VW,VW,A,SUV/CUV,Plus,Volume,2023," 234,959 ",AaK,PR66.OP,2021/8/1,2025/8/1,2015/6/1,2099/12/31,Vol.  Level,KAK0119,,
